path,model_id,model_id_raw,game,topology,condition,scenario,cell,framing_type,n_rounds,n_runs_config,run_id,coop_rate_overall,coop_rate_hub,coop_rate_leaf,hub_minus_leaf_coop,hub_total_payoff,leaf_avg_payoff,hub_leadership_rate,hub_exploitation_rate,invalid_rate,full_coop_rate
Qwen2.5-7B-Instruct_star\framing_team_context\cheap_talk\20260803_220741_pd_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\cheap_talk\20260803_220741_pd_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,5,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\cheap_talk\20260803_220741_sh_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,1,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\cheap_talk\20260803_220741_sh_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\cheap_talk\20260803_220741_sh_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,3,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\cheap_talk\20260803_220741_sh_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\cheap_talk\20260803_220741_sh_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_pd_nocomm_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,1,1.0,1.0,1.0,0.0,192.0,4.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_pd_nocomm_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,2,1.0,1.0,1.0,0.0,192.0,4.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_pd_nocomm_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,3,1.0,1.0,1.0,0.0,192.0,4.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_pd_nocomm_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_pd_nocomm_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,5,1.0,1.0,1.0,0.0,192.0,4.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_sh_nocomm_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,1,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_sh_nocomm_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_sh_nocomm_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,3,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_sh_nocomm_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\framing_team_context\no_comm\20260803_220741_sh_nocomm_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_pd_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,1,0.078125,0.0625,0.08333333333333333,-0.02083333333333333,109.0,2.1666666666666665,0.8444444444444444,0.0,0.0,0.0
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_pd_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,2,0.046875,0.0,0.0625,-0.0625,108.0,1.9375,0.9555555555555556,0.0,0.0,0.0
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_pd_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,3,0.09375,0.0,0.125,-0.125,120.0,1.875,0.9111111111111111,0.0,0.0,0.0
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_pd_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,4,0.1875,0.125,0.20833333333333334,-0.08333333333333334,129.0,2.2708333333333335,0.8666666666666667,0.0,0.0,0.0
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_pd_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,5,0.171875,0.0625,0.20833333333333334,-0.14583333333333334,133.0,2.0416666666666665,0.9111111111111111,0.0,0.0,0.0
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_sh_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,1,0.984375,1.0,0.9791666666666666,0.02083333333333337,283.0,5.958333333333333,1.0,,0.0,0.9375
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_sh_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,2,0.984375,0.9375,1.0,-0.0625,282.0,5.6875,0.9333333333333333,,0.0,0.9375
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_sh_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,3,0.984375,1.0,0.9791666666666666,0.02083333333333337,283.0,5.958333333333333,1.0,,0.0,0.9375
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_sh_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\no_sense\cheap_talk\20260511_124412_sh_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,5,0.96875,0.9375,0.9791666666666666,-0.04166666666666663,277.0,5.645833333333333,0.9555555555555556,,0.0,0.875
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_pd_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,1,0.515625,0.4375,0.5416666666666666,-0.10416666666666663,165.0,2.9166666666666665,0.8444444444444444,,0.0,0.25
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_pd_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,2,0.984375,1.0,0.9791666666666666,0.02083333333333337,189.0,4.041666666666667,1.0,,0.0,0.9375
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_pd_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,3,0.21875,0.3125,0.1875,0.125,117.0,3.0625,0.5555555555555556,,0.0,0.0
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_pd_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,4,0.15625,0.0625,0.1875,-0.125,128.0,2.0416666666666665,0.8444444444444444,,0.0,0.0
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_pd_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,5,0.265625,0.1875,0.2916666666666667,-0.10416666666666669,138.0,2.3541666666666665,0.8,,0.0,0.0625
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_sh_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,1,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_sh_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_sh_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,3,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_sh_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Qwen2.5-7B-Instruct_star\silence\cheap_talk\20260511_124412_sh_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,5,0.984375,1.0,0.9791666666666666,0.02083333333333337,283.0,5.958333333333333,1.0,,0.0,0.9375
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_pd_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_pd_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_pd_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_pd_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,4,0.8125,,,,,,,,0.0,0.4375
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_pd_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_sh_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_sh_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_sh_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_sh_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\cheap_talk\20260826_162754_sh_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_pd_nocomm_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,no_comm,no_comm,no_comm,neutral,16,5,1,0.15625,,,,,,,,0.0,0.0
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_pd_nocomm_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,no_comm,no_comm,no_comm,neutral,16,5,2,0.078125,,,,,,,,0.0,0.0
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_pd_nocomm_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,no_comm,no_comm,no_comm,neutral,16,5,3,0.078125,,,,,,,,0.0,0.0
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_pd_nocomm_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,no_comm,no_comm,no_comm,neutral,16,5,4,0.078125,,,,,,,,0.0,0.0
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_pd_nocomm_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,no_comm,no_comm,no_comm,neutral,16,5,5,0.15625,,,,,,,,0.0,0.0
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_sh_nocomm_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,no_comm,no_comm,no_comm,neutral,16,5,1,0.96875,,,,,,,,0.0,0.875
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_sh_nocomm_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,no_comm,no_comm,no_comm,neutral,16,5,2,0.890625,,,,,,,,0.0,0.6875
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_sh_nocomm_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,no_comm,no_comm,no_comm,neutral,16,5,3,0.890625,,,,,,,,0.0,0.6875
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_sh_nocomm_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,no_comm,no_comm,no_comm,neutral,16,5,4,0.828125,,,,,,,,0.0,0.5625
Qwen2.5-7B-Instruct_cycle\baseline\no_comm\20260826_162754_sh_nocomm_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,no_comm,no_comm,no_comm,neutral,16,5,5,0.96875,,,,,,,,0.0,0.875
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_pd_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_pd_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_pd_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_pd_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,4,0.875,,,,,,,,0.0,0.75
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_pd_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,5,0.984375,,,,,,,,0.0,0.9375
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_sh_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_sh_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_sh_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_sh_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\counterfactual\cheap_talk\20260826_162754_sh_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_pd_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_pd_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_pd_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,3,0.875,,,,,,,,0.0,0.625
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_pd_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_pd_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_sh_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_sh_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_sh_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_sh_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business\cheap_talk\20260826_162925_sh_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_pd_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_pd_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_pd_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_pd_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_pd_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_sh_cheaptalk_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_sh_cheaptalk_run02.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_sh_cheaptalk_run03.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_sh_cheaptalk_run04.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\cheap_talk\20260827_102214_sh_cheaptalk_run05.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen2.5-7B-Instruct_cycle\framing_business_context\no_comm\20260827_102214_pd_nocomm_run01.json,Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,pd,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
